	only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo	
bug	0.0	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	4.170989515380664E-4	0.0	6.010614759471303E-4	0.0	0.0	
bugatti	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bugger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
build	0.0012963018909164647	0.0014297799117137014	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
builder	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
building	0.001435279374978976	7.035856324730074E-4	7.194358752810918E-4	0.0	3.783407787089643E-4	0.0	0.0	2.4398724573987968E-4	0.0019999027285592615	1.7579921202859122E-4	0.0	5.705768575261735E-4	
buildingand	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
buildings	0.0	6.013937915726304E-4	0.0	0.0	6.467778331816766E-4	0.0	0.0	4.170989515380664E-4	0.0	0.0	0.0	0.0	
builds	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006128235808394593	0.0	0.0	0.0	
built	8.178754325901393E-4	0.001202787583145261	0.0	0.0	3.233889165908383E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bukowski	8.178754325901393E-4	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
bull	0.001057088661753302	0.0046637411981452935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bulldogs	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bulldozers	0.0016357508651802786	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
bullet	0.0	0.0	0.0	0.0	0.0034780114173809914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bulletresistant	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bullets	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bullied	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bulling	8.178754325901393E-4	6.013937915726304E-4	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bullion	8.178754325901393E-4	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
bullpen	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bullshit	0.0016357508651802786	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
bully	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
bumbling	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bumper	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bumping	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
bun	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bunco	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bundle	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bunk	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
bunny	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	7.768606879757215E-4	0.0	0.0	
burdockto	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
burdxkeyz	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bureaucracy	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burger	8.178754325901393E-4	6.013937915726304E-4	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burgers	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burgess	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burglar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	7.768606879757215E-4	0.0	0.0	
burial	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
buried	0.0016357508651802786	0.0	0.0	0.0	0.0	0.0	0.0	8.341979030761328E-4	0.0	6.010614759471303E-4	0.0	0.0	
buries	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burke	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burn	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burning	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burns	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burnt	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.768606879757215E-4	0.0	0.0	
burr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
burrill	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burrito	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
burs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
burton	6.481509454582323E-4	0.0014297799117137014	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
burtynsky	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
burying	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006128235808394593	0.0	0.0	0.0	
burzinc	0.004907252595540836	0.005412544124153674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005852445483148943	
bus	0.0	0.0	0.0031792033796737783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
bush	0.0012963018909164647	0.0	0.0	0.0	0.0	0.0	0.0	3.3054309863897306E-4	0.0	4.763299500021564E-4	0.0	7.729922190254987E-4	
busiest	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
business	0.0028625640140654877	9.020906873589456E-4	0.0	0.0	0.0017786390412496105	0.0	0.0	0.0	0.0017094281480383206	3.0053073797356515E-4	0.0	9.754075805248238E-4	
businesses	0.001226813148885209	9.020906873589456E-4	0.0012298837521963434	0.0	1.6169445829541915E-4	0.0	0.0	0.0	0.0017094281480383206	0.0	0.0	9.754075805248238E-4	
buskerfestto	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
busnewshub	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bust	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
busted	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
bustling	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
busts	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
busuu	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	7.768606879757215E-4	0.0	0.0	
busy	8.178754325901393E-4	0.001202787583145261	6.149418760981717E-4	0.0	0.0	0.0	0.0	2.085494757690332E-4	0.0	3.0053073797356515E-4	0.0	4.877037902624119E-4	
butter	0.002114177323506604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
butterfly	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
butteries	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
button	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
buy	0.0012963018909164647	4.765933039045671E-4	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
buyamask	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
buyer	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
buying	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
buyouts	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
buys	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.768606879757215E-4	0.0	0.0012606960092879105	
buzz	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
buzzfeed	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
buzzfeednews	0.004089377162950696	0.001202787583145261	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
buzzfeedpol	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
buzzing	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
buzzrecordsto	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002521392018575821	
bvx	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bw	0.0	6.013937915726304E-4	0.0012298837521963434	0.0	9.701667497725149E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bx	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
byer	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
byford	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
bylaw	0.0016357508651802786	0.0	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
bylaws	0.004537056618207627	0.0019063732156182683	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
bynum	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
byron	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
byte	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
cabbies	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
cabin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
cabinet	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
cables	6.481509454582323E-4	0.0	0.0019493196274774352	0.0	0.0	0.0	0.0	3.3054309863897306E-4	0.0	4.763299500021564E-4	0.0	0.0	
cabos	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
caf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.170989515380664E-4	0.0	6.010614759471303E-4	0.0062418872490233295	0.0	
cafeeria	0.0	0.0	0.0	0.0	0.0012539223338042381	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
cafeteria	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
caffeine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
cagefree	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cages	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014952841003540791	0.0	0.0	0.0	0.0	
caines	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cairngorm	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cairo	0.0	0.0	0.0031792033796737783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
cakes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
cal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002242926150531119	0.0	0.0	0.0	0.0	
calabrias	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
calais	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
calculate	0.0	0.001202787583145261	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
caledon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
calendar	0.0	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002521392018575821	
calendars	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
calfs	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cali	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
calico	4.0893771629506965E-4	6.013937915726304E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	2.085494757690332E-4	0.0	3.0053073797356515E-4	0.0	4.877037902624119E-4	
california	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
caligula	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
call	8.178754325901393E-4	9.020906873589456E-4	0.0024597675043926868	0.0	4.8508337488625743E-4	0.0	0.0	0.001042747378845166	0.0	0.0	0.0	0.0014631113707872358	
called	0.0019444528363746973	4.765933039045671E-4	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
calling	0.0010330048110475437	0.002278743150633209	0.0	0.0	0.0	0.0	0.0	2.6340516321489004E-4	0.0	0.0	0.003941859176425857	0.0018479600008709238	
calls	0.004089377162950696	0.0018041813747178912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006827853063673767	
callstadt	0.001057088661753302	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
calm	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
calorie	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cals	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
calvinharris	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
camaratoronto	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
camaro	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
camel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
camembert	0.0	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
camera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
cameron	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cameroon	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
camh	8.178754325901393E-4	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
camjamesmr	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
camouflage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
camp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
campaign	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	0.0	0.0	0.0	
campaigned	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
campbell	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
camper	0.0	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	4.170989515380664E-4	0.0	0.0012021229518942606	0.0	0.0	
camping	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
campus	0.0	0.0	0.0	0.0	0.010867326892970063	0.0	0.0	0.0	0.030931653622493904	0.0	0.0	0.0	
camus	0.0	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002521392018575821	
canada	0.005165024055237718	0.002278743150633209	0.0031067709883998906	0.0	0.0	0.0	0.0	0.0	0.0021590665652731424	0.0	0.0	0.0030799333347848725	
canadaday	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadakillam	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadas	0.0015495072165713154	7.595810502110696E-4	0.0015533854941999453	0.0	2.0422566405977184E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0018479600008709238	
canadaus	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadausing	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadawide	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadia	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadian	0.0012963018909164647	0.0014297799117137014	0.0019493196274774352	0.0	0.0012813982648633012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadianborn	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadianliving	0.0	0.0	0.0	0.0	0.0017390057086904957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canadians	0.0015495072165713154	7.595810502110696E-4	7.766927470999726E-4	0.0	2.0422566405977184E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0012319733339139491	
canadiens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
canal	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canbball	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
cancel	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001553721375951443	0.0	0.0	
canceled	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
cancellation	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cancelled	0.0	0.0	0.004409087131870122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cancer	0.0	0.002859559823427403	0.0068226186961710235	0.0	0.0	0.0	0.0	0.0	0.0	9.526599000043128E-4	0.0	0.0023189766570764964	
cancerok	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cancon	0.0	0.0015545803993817645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
candaceshaw	0.005185207563665859	0.010961645989805043	0.008771938323648459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006956929971229488	
candid	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
candidate	0.0	0.0	0.0	0.0	8.359482225361586E-4	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
candidates	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
candles	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.010614759471303E-4	0.0	0.0	
cands	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
candy	0.0	0.0	0.0015896016898368892	0.0	8.359482225361586E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canecopy	0.0	0.0	0.0	0.0	0.0017390057086904957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canelo	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
canfirst	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cannabis	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cannery	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
cannibals	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
canning	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
canpoli	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
cans	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0010781851488160124	0.0	0.0	0.0	0.0	
cantake	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014952841003540791	0.0	0.0	0.0	0.0	
canucks	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
canvas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
cap	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capa	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capacity	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capital	0.0025926037818329293	0.0014297799117137014	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
capitalfmkenya	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capitalism	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capitalist	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capitalists	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capleton	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
capparegime	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capsules	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
captive	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032321742778478606	0.0	0.0	
captivebreeding	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
captor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
captur	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
capture	0.0	0.0014297799117137014	9.746598137387176E-4	0.0	2.5627965297266025E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
captured	0.0012963018909164647	0.0019063732156182683	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
car	4.0893771629506965E-4	0.0021048782705042064	0.0	0.0	1.6169445829541915E-4	0.0	0.0	6.256484273070997E-4	0.0	3.0053073797356515E-4	0.0	9.754075805248238E-4	
cara	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
carabana	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
caranddriver	8.178754325901393E-4	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
carbon	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
carcinogen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
