	jtimberlake	rbruch2010	vintagedrakgon	ProwrestlingNe5	
booking	0.0014162297085001897	0.0	0.0	0.0	
booklet	0.004248689125500569	0.0	0.0	0.0	
bookoflovefilm	0.0014162297085001897	0.0	0.0	0.0	
books	0.0014162297085001897	0.0	0.0	0.0	
boom	0.0028324594170003794	0.0	0.0	0.0	
booster	0.0	0.0	0.09044975269713924	0.0	
boothang	0.0014162297085001897	0.0	0.0	0.0	
booyah	0.0014162297085001897	0.0	0.0	0.0	
born	0.008497378251001138	0.0	0.0	0.0	
bornday	0.0014162297085001897	0.0	0.0	0.0	
borrow	0.0014162297085001897	0.0	0.0	0.0	
borrowed	0.0014162297085001897	0.0	0.0	0.0	
bosh	0.0014162297085001897	0.0	0.0	0.0	
boss	0.005664918834000759	0.0	0.0	0.0	
bossman	0.0014162297085001897	0.0	0.0	0.0	
boston	0.008497378251001138	0.0	0.0	0.0	
bostonstrong	0.0014162297085001897	0.0	0.0	0.0	
bottle	0.0014162297085001897	0.0	0.0	0.0	
bottles	0.0014162297085001897	0.0	0.0	0.0	
bottom	0.0014162297085001897	0.0	0.0	0.0	
bottomthis	0.0014162297085001897	0.0	0.0	0.0	
bought	0.004248689125500569	0.0	0.0	0.0	
bound	0.0014162297085001897	0.0	0.0	0.0	
bout	0.004248689125500569	0.0	0.0	0.0	
bowie	0.0014162297085001897	0.0	0.0	0.0	
bowl	0.0028324594170003794	0.050032544098567694	0.0	0.0	
bowtothebrow	0.0014162297085001897	0.0	0.0	0.0	
boxer	0.0014162297085001897	0.0	0.0	0.0	
boxers	0.0014162297085001897	0.0	0.0	0.0	
boxing	0.0014162297085001897	0.0	0.0	0.0	
boy	0.036821972421004934	0.0	0.0	0.0	
boys	0.015578526793502087	0.0	0.0	0.0	
boysfromthesouthmonth	0.0014162297085001897	0.0	0.0	0.0	
bp	0.0014162297085001897	0.0	0.0	0.0	
bracket	0.0014162297085001897	0.0	0.0	0.0	
brad	0.0014162297085001897	0.0	0.0	0.0	
bradleahking	0.0014162297085001897	0.0	0.0	0.0	
bradley	0.0028324594170003794	0.0	0.0	0.0	
bradsop	0.0014162297085001897	0.0	0.0	0.0	
brady	0.0	0.050032544098567694	0.0	0.0	
brag	0.0014162297085001897	0.0	0.0	0.0	
brah	0.0014162297085001897	0.0	0.0	0.0	
brain	0.0	0.0	0.09044975269713924	0.0	
branch	0.0028324594170003794	0.0	0.0	0.0	
branchsandapoppy	0.0014162297085001897	0.0	0.0	0.0	
brand	0.0028324594170003794	0.0	0.0	0.0	
braspberry	0.0014162297085001897	0.0	0.0	0.0	
brass	0.0014162297085001897	0.0	0.0	0.0	
brave	0.005664918834000759	0.0	0.0	0.0	
brazil	0.0028324594170003794	0.0	0.0	0.0	
bread	0.0014162297085001897	0.0	0.0	0.0	
break	0.0021243445627502845	0.0	0.04522487634856962	0.0	
breakdown	0.0014162297085001897	0.0	0.0	0.0	
breaker	0.0014162297085001897	0.0	0.0	0.0	
breakfast	0.0014162297085001897	0.0	0.0	0.0	
breaking	0.0028324594170003794	0.0	0.0	0.22297251687046285	
breaktheradar	0.0014162297085001897	0.0	0.0	0.0	
breath	0.0014162297085001897	0.0	0.0	0.0	
breeze	0.0028324594170003794	0.0	0.0	0.0	
bren	0.0014162297085001897	0.0	0.0	0.0	
brewer	0.0014162297085001897	0.0	0.0	0.0	
brianfrasierm	0.004248689125500569	0.0	0.0	0.0	
briannaaa	0.0014162297085001897	0.0	0.0	0.0	
bridge	0.0014162297085001897	0.0	0.0	0.0	
briefs	0.0014162297085001897	0.0	0.0	0.0	
bright	0.0014162297085001897	0.0	0.0	0.0	
brilliant	0.0021243445627502845	0.12508136024641925	0.0	0.0	
bring	0.0070811485425009485	0.0	0.0	0.0	
bringin	0.0014162297085001897	0.0	0.0	0.0	
bringing	0.004248689125500569	0.0	0.0	0.0	
bringjt	0.0014162297085001897	0.0	0.0	0.0	
brisbane	0.004248689125500569	0.0	0.0	0.0	
brisbanecome	0.0014162297085001897	0.0	0.0	0.0	
britawards	0.0014162297085001897	0.0	0.0	0.0	
britishredcross	0.0014162297085001897	0.0	0.0	0.0	
britney	0.0014162297085001897	0.0	0.0	0.0	
brits	0.011329837668001518	0.0	0.0	0.0	
brittanydobbins	0.0014162297085001897	0.0	0.0	0.0	
briz	0.0014162297085001897	0.0	0.0	0.0	
bro	0.04390312096350588	0.0	0.0	0.0	
brobe	0.0014162297085001897	0.0	0.0	0.0	
brocephus	0.0014162297085001897	0.0	0.0	0.0	
brochacho	0.004248689125500569	0.0	0.0	0.0	
brock	0.0014162297085001897	0.0	0.0	0.0	
brockkenzler	0.0014162297085001897	0.0	0.0	0.0	
brockstephenso	0.0028324594170003794	0.0	0.0	0.0	
brogers	0.0014162297085001897	0.0	0.0	0.0	
broham	0.0014162297085001897	0.0	0.0	0.0	
brokemogul	0.032573283295504366	0.0	0.0	0.0	
broken	0.0014162297085001897	0.0	0.0	0.0	
broncos	0.0	0.15009763229570308	0.0	0.0	
brooke	0.0014162297085001897	0.0	0.0	0.0	
brooklyn	0.0070811485425009485	0.0	0.0	0.0	
brooks	0.0014162297085001897	0.0	0.0	0.0	
brookyln	0.0014162297085001897	0.0	0.0	0.0	
bros	7.081148542500948E-4	0.0	0.04522487634856962	0.0	
brotha	0.004248689125500569	0.0	0.0	0.0	
brother	0.06231410717400835	0.0	0.0	0.0	
brotherly	0.0014162297085001897	0.0	0.0	0.0	
brothers	0.004248689125500569	0.0	0.0	0.0	
brought	0.005664918834000759	0.0	0.0	0.0	
broughtoutbythebest	0.0014162297085001897	0.0	0.0	0.0	
bruce	0.0014162297085001897	0.0	0.0	0.0	
bruh	0.005664918834000759	0.0	0.0	0.0	
bruins	0.0	0.20013017639427078	0.0	0.0	
brunch	0.0014162297085001897	0.0	0.0	0.0	
brunomars	0.0014162297085001897	0.0	0.0	0.0	
brutally	0.0014162297085001897	0.0	0.0	0.0	
bryant	0.0014162297085001897	0.0	0.0	0.0	
brynnieelise	0.0014162297085001897	0.0	0.0	0.0	
bsla	0.0014162297085001897	0.0	0.0	0.0	
bsp	0.0014162297085001897	0.0	0.0	0.0	
btrfan	0.0014162297085001897	0.0	0.0	0.0	
bts	0.004248689125500569	0.0	0.0	0.0	
btw	0.012746067376501708	0.0	0.0	0.0	
bubbawatson	0.0028324594170003794	0.0	0.0	0.0	
bubblegum	0.0028324594170003794	0.0	0.0	0.0	
bubbles	0.0014162297085001897	0.0	0.0	0.0	
buckets	0.0014162297085001897	0.0	0.0	0.0	
buckingtheodds	0.0014162297085001897	0.0	0.0	0.0	
bud	0.008497378251001138	0.0	0.0	0.0	
buddy	0.022659675336003035	0.0	0.0	0.0	
buddyrtricksourvane	0.0014162297085001897	0.0	0.0	0.0	
budget	0.0014162297085001897	0.0	0.0	0.0	
budlight	0.0014162297085001897	0.0	0.0	0.0	
buffalo	0.0014162297085001897	0.0	0.0	0.0	
built	0.0014162297085001897	0.0	0.0	0.0	
bullied	0.0014162297085001897	0.0	0.0	0.0	
bullies	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
bulls	0.0028324594170003794	0.0	0.0	0.0	
bullymovie	0.0014162297085001897	0.0	0.0	0.0	
bundles	0.0014162297085001897	0.0	0.0	0.0	
burger	0.0014162297085001897	0.0	0.0	0.0	
burn	0.0014162297085001897	0.0	0.0	0.0	
burp	0.0014162297085001897	0.0	0.0	0.0	
bush	0.0014162297085001897	0.0	0.0	0.0	
business	0.0014162297085001897	0.0	0.0	0.0	
bust	0.0028324594170003794	0.0	0.0	0.0	
bustin	0.0014162297085001897	0.0	0.0	0.0	
bustycops	0.0014162297085001897	0.0	0.0	0.0	
butter	0.004248689125500569	0.0	0.0	0.0	
buttnaked	0.0014162297085001897	0.0	0.0	0.0	
butyoucaintusemyphone	0.0014162297085001897	0.0	0.0	0.0	
buy	0.004248689125500569	0.0	0.0	0.0	
buying	0.0028324594170003794	0.0	0.0	0.0	
buzz	0.0014162297085001897	0.0	0.0	0.0	
bwaaaaaahaaaaa	0.0014162297085001897	0.0	0.0	0.0	
bwaaahaaaa	0.0014162297085001897	0.0	0.0	0.0	
bwahaa	0.0014162297085001897	0.0	0.0	0.0	
bwahahaha	0.0014162297085001897	0.0	0.0	0.0	
bwhit	0.0014162297085001897	0.0	0.0	0.0	
cabaret	0.0014162297085001897	0.0	0.0	0.0	
cadbury	0.0014162297085001897	0.0	0.0	0.0	
caddyshack	0.0014162297085001897	0.0	0.0	0.0	
cafe	0.0014162297085001897	0.0	0.0	0.0	
caines	0.0014162297085001897	0.0	0.0	0.0	
caiterlynn	0.0014162297085001897	0.0	0.0	0.0	
caitiebug	0.0014162297085001897	0.0	0.0	0.0	
cake	0.0028324594170003794	0.0	0.0	0.0	
calendars	0.0014162297085001897	0.0	0.0	0.0	
calgary	0.0014162297085001897	0.0	0.0	0.0	
california	0.004248689125500569	0.0	0.0	0.0	
calipari	0.0014162297085001897	0.0	0.0	0.0	
calistyle	0.0014162297085001897	0.0	0.0	0.0	
call	0.012746067376501708	0.0	0.0	0.0	
callawaygolf	0.004248689125500569	0.0	0.0	0.0	
called	0.014162297085001897	0.0	0.0	0.0	
calling	0.004248689125500569	0.0	0.0	0.0	
calm	0.0014162297085001897	0.0	0.0	0.0	
calvin	0.0014162297085001897	0.0	0.0	0.0	
cameos	0.0014162297085001897	0.0	0.0	0.0	
camera	0.0070811485425009485	0.0	0.0	0.0	
camp	0.004248689125500569	0.0	0.0	0.0	
campaign	0.0014162297085001897	0.0	0.0	0.0	
campfire	0.0014162297085001897	0.0	0.0	0.0	
campus	0.0	0.050032544098567694	0.0	0.0	
campwinnipesaukee	0.0028324594170003794	0.0	0.0	0.0	
canada	0.004248689125500569	0.0	0.0	0.0	
cancer	5.877884366203245E-4	0.020765381985228006	0.018770019584905262	0.0	
candy	0.0014162297085001897	0.0	0.0	0.0	
caninone	0.0014162297085001897	0.0	0.0	0.0	
cannes	0.0070811485425009485	0.0	0.0	0.0	
cantstopthefeeling	0.10196853901201366	0.0	0.0	0.0	
cap	0.0028324594170003794	0.0	0.0	0.0	
capestune	0.0014162297085001897	0.0	0.0	0.0	
capitaliststop	0.0014162297085001897	0.0	0.0	0.0	
capitalstb	0.0028324594170003794	0.0	0.0	0.0	
captainmelody	0.0014162297085001897	0.0	0.0	0.0	
car	0.004248689125500569	0.0	0.04522487634856962	0.0	
carcarmann	0.0014162297085001897	0.0	0.0	0.0	
card	0.0	0.0	0.0	0.11148625843523143	
cardinals	0.0070811485425009485	0.0	0.0	0.0	
cards	0.0014162297085001897	0.0	0.0	0.0	
care	0.0014162297085001897	0.0	0.0	0.0	
career	0.0014162297085001897	0.0	0.0	0.0	
caring	0.0014162297085001897	0.0	0.0	0.0	
carissaelise	0.0014162297085001897	0.0	0.0	0.0	
carla	0.0014162297085001897	0.0	0.0	0.0	
carlton	0.0014162297085001897	0.0	0.0	0.0	
carlyregina	0.0014162297085001897	0.0	0.0	0.0	
carminita	0.0014162297085001897	0.0	0.0	0.0	
carole	0.0014162297085001897	0.0	0.0	0.0	
carp	0.0	0.0	0.09044975269713924	0.0	
carpet	0.004248689125500569	0.0	0.0	0.0	
carrieunderwood	0.0014162297085001897	0.0	0.0	0.0	
cart	0.0014162297085001897	0.0	0.0	0.0	
case	0.004248689125500569	0.0	0.0	0.0	
caseypicillo	0.0014162297085001897	0.0	0.0	0.0	
cash	0.0028324594170003794	0.0	0.0	0.0	
cassandra	0.0014162297085001897	0.0	0.0	0.0	
cast	0.0028324594170003794	0.0	0.0	0.0	
casual	0.0014162297085001897	0.0	0.0	0.0	
cat	0.0028324594170003794	0.0	0.0	0.0	
catch	0.005664918834000759	0.0	0.0	0.0	
catching	0.0	0.0	0.09044975269713924	0.0	
categories	0.0014162297085001897	0.0	0.0	0.0	
category	0.0028324594170003794	0.0	0.0	0.0	
catfight	0.0014162297085001897	0.0	0.0	0.0	
cathedral	0.0014162297085001897	0.0	0.0	0.0	
cats	0.0014162297085001897	0.0	0.0	0.0	
caught	0.0028324594170003794	0.0	0.0	0.0	
caused	0.0014162297085001897	0.0	0.0	0.0	
cav	0.0014162297085001897	0.0	0.0	0.0	
cavities	0.0014162297085001897	0.0	0.0	0.0	
cbs	0.0014162297085001897	0.0	0.0	0.0	
ccas	0.0014162297085001897	0.0	0.0	0.0	
cd	0.0070811485425009485	0.0	0.0	0.0	
cds	0.0014162297085001897	0.0	0.0	0.0	
cease	0.0014162297085001897	0.0	0.0	0.0	
celebloveexperthey	0.0014162297085001897	0.0	0.0	0.0	
celebrate	0.005664918834000759	0.025016272049283847	0.0	0.0	
celebrating	0.0070811485425009485	0.0	0.0	0.0	
celebration	0.0028324594170003794	0.0	0.0	0.0	
celebratory	0.0028324594170003794	0.0	0.0	0.0	
celebrity	0.0014162297085001897	0.0	0.0	0.0	
celebs	0.0014162297085001897	0.0	0.0	0.0	
cement	0.0014162297085001897	0.0	0.0	0.0	
center	0.0	0.050032544098567694	0.0	0.0	
centre	0.0014162297085001897	0.0	0.0	0.0	
century	0.0014162297085001897	0.0	0.0	0.0	
ceo	0.0014162297085001897	0.0	0.0	0.0	
ceramics	0.0014162297085001897	0.0	0.0	0.0	
ceviche	0.0014162297085001897	0.0	0.0	0.0	
cfda	0.0014162297085001897	0.0	0.0	0.0	
ch	0.004248689125500569	0.0	0.0	0.0	
cha	0.0014162297085001897	0.0	0.0	0.0	
chadhugo	0.0014162297085001897	0.0	0.0	0.0	
chadhugoman	0.0014162297085001897	0.0	0.0	0.0	
chain	0.0028324594170003794	0.0	0.0	0.0	
challenge	0.0014162297085001897	0.0	0.0	0.0	
chamber	0.0	0.0	0.0	0.11148625843523143	
champ	0.004248689125500569	0.0	0.0	0.0	
chance	0.015578526793502087	0.0	0.0	0.0	
chances	0.0014162297085001897	0.0	0.04522487634856962	0.0	
chandlerparsons	0.0014162297085001897	0.0	0.0	0.0	
chandramarisa	0.0014162297085001897	0.0	0.0	0.0	
change	0.0	0.050032544098567694	0.0	0.0	
changed	0.0070811485425009485	0.0	0.0	0.0	
changing	0.0	0.050032544098567694	0.0	0.0	
channel	0.0014162297085001897	0.0	0.0	0.0	
chantel	0.0014162297085001897	0.0	0.0	0.0	
chantellllaaa	0.0014162297085001897	0.0	0.0	0.0	
chanting	0.0014162297085001897	0.0	0.0	0.0	
chapel	0.0014162297085001897	0.0	0.0	0.0	
chappelle	0.0014162297085001897	0.0	0.0	0.0	
character	0.0	0.0	0.09044975269713924	0.0	
characters	0.0028324594170003794	0.0	0.0	0.0	
charades	0.0014162297085001897	0.0	0.0	0.0	
charge	0.0014162297085001897	0.0	0.0	0.0	
charger	0.0	0.050032544098567694	0.0	0.0	
charities	0.0014162297085001897	0.0	0.0	0.0	
charitybuzz	0.0014162297085001897	0.0	0.0	0.0	
charlie	0.0028324594170003794	0.0	0.0	0.0	
charliemcdowell	0.0014162297085001897	0.0	0.0	0.0	
charlotteandgwenyth	0.0014162297085001897	0.0	0.0	0.0	
charlottesville	0.0014162297085001897	0.0	0.0	0.0	
charming	0.0014162297085001897	0.0	0.0	0.0	
charts	0.0028324594170003794	0.0	0.0	0.0	
chat	0.0014162297085001897	0.0	0.0	0.0	
cheaper	0.0	0.050032544098567694	0.0	0.0	
check	0.011755768732406491	0.0	0.018770019584905262	0.023135488952456672	
checkout	0.0014162297085001897	0.0	0.0	0.0	
cheer	0.0	0.050032544098567694	0.0	0.0	
cheering	0.0014162297085001897	0.0	0.0	0.0	
cheers	0.009913607959501329	0.0	0.0	0.0	
chefboyrbreezy	0.0014162297085001897	0.0	0.0	0.0	
chellychelle	0.0014162297085001897	0.0	0.0	0.0	
chelsea	0.0028324594170003794	0.0	0.0	0.0	
chelseavcooper	0.0014162297085001897	0.0	0.0	0.0	
cherieg	0.0028324594170003794	0.0	0.0	0.0	
cherish	0.0014162297085001897	0.0	0.0	0.0	
chern	0.0014162297085001897	0.0	0.0	0.0	
cherry	0.0014162297085001897	0.0	0.0	0.0	
cherrykdcherry	0.0014162297085001897	0.0	0.0	0.0	
chester	0.0014162297085001897	0.0	0.0	0.0	
chg	0.0014162297085001897	0.0	0.0	0.0	
chica	0.0	0.0	0.09044975269713924	0.0	
chicago	0.014162297085001897	0.0	0.0	0.0	
chick	0.0014162297085001897	0.0	0.0	0.0	
chicken	0.0028324594170003794	0.0	0.0	0.0	
chief	0.0014162297085001897	0.0	0.0	0.0	
child	0.0028324594170003794	0.0	0.0	0.0	
childhood	0.0014162297085001897	0.0	0.0	0.0	
children	0.0	0.050032544098567694	0.0	0.0	
chilis	0.0028324594170003794	0.0	0.0	0.0	
chill	0.005664918834000759	0.0	0.0	0.0	
china	0.0014162297085001897	0.0	0.0	0.0	
chinatown	0.0014162297085001897	0.0	0.0	0.0	
chitown	0.0014162297085001897	0.0	0.0	0.0	
chk	0.0014162297085001897	0.0	0.0	0.0	
chocolatepeanut	0.0014162297085001897	0.0	0.0	0.0	
choice	0.0070811485425009485	0.0	0.0	0.0	
choicemovietvsong	0.0028324594170003794	0.0	0.0	0.0	
choicepartysong	0.0014162297085001897	0.0	0.0	0.0	
choicesummersong	0.0014162297085001897	0.0	0.0	0.0	
choicetwit	0.0028324594170003794	0.0	0.0	0.0	
chooselove	0.0014162297085001897	0.0	0.0	0.0	
chopped	0.0014162297085001897	0.0	0.0	0.0	
choreographers	0.0014162297085001897	0.0	0.0	0.0	
chows	0.0028324594170003794	0.0	0.0	0.0	
chris	0.004248689125500569	0.0	0.0	0.0	
chrisssaaaayy	0.0014162297085001897	0.0	0.0	0.0	
chrisstapleton	0.021243445627502845	0.0	0.0	0.0	
chrisstapletontomorrow	0.0014162297085001897	0.0	0.0	0.0	
christinadavi	0.0014162297085001897	0.0	0.0	0.0	
christinarast	0.0014162297085001897	0.0	0.0	0.0	
christmas	0.011329837668001518	0.0	0.0	0.0	
christopherwalken	0.0014162297085001897	0.0	0.0	0.0	
christybruce	0.0014162297085001897	0.0	0.0	0.0	
chuck	7.081148542500948E-4	0.050032544098567694	0.0	0.0	
chuckberry	0.0014162297085001897	0.0	0.0	0.0	
chuckle	0.0014162297085001897	0.0	0.0	0.0	
chugchugchug	0.0014162297085001897	0.0	0.0	0.0	
church	0.0028324594170003794	0.0	0.0	0.0	
cigar	0.0014162297085001897	0.0	0.0	0.0	
cinco	0.0028324594170003794	0.0	0.0	0.0	
cincodemayo	0.0014162297085001897	0.0	0.0	0.0	
cindylaregia	0.0014162297085001897	0.0	0.0	0.0	
citi	0.0014162297085001897	0.0	0.0	0.0	
cities	0.004248689125500569	0.0	0.0	0.0	
citizenhudson	0.0014162297085001897	0.0	0.0	0.0	
city	0.021243445627502845	0.0	0.0	0.0	
clap	0.0014162297085001897	0.0	0.0	0.0	
class	0.004248689125500569	0.0	0.0	0.0	
classic	0.009913607959501329	0.0	0.0	0.0	
classicartist	0.0014162297085001897	0.0	0.0	0.0	
classiccity	0.0014162297085001897	0.0	0.0	0.0	
classics	0.0014162297085001897	0.0	0.0	0.0	
classicvoice	0.0014162297085001897	0.0	0.0	0.0	
classy	0.0014162297085001897	0.0	0.0	0.0	
claujt	0.0014162297085001897	0.0	0.0	0.0	
cleanwater	0.0014162297085001897	0.0	0.0	0.0	
clearly	0.0014162297085001897	0.0	0.0	0.0	
cleveland	0.0014162297085001897	0.0	0.0	0.0	
clever	0.0014162297085001897	0.0	0.0	0.0	
cliched	0.0014162297085001897	0.0	0.0	0.0	
click	0.0070811485425009485	0.0	0.0	0.0	
climb	0.0	0.050032544098567694	0.0	0.0	
climbing	0.0028324594170003794	0.0	0.0	0.0	
clint	0.0070811485425009485	0.0	0.0	0.0	
clippers	0.0014162297085001897	0.0	0.0	0.0	
close	0.012746067376501708	0.0	0.0	0.0	
closeiheartradio	0.0014162297085001897	0.0	0.0	0.0	
closeout	0.0014162297085001897	0.0	0.0	0.0	
closer	0.0014162297085001897	0.0	0.0	0.0	
closing	0.0014162297085001897	0.0	0.0	0.0	
clotted	0.0014162297085001897	0.0	0.0	0.0	
clown	0.0014162297085001897	0.0	0.0	0.0	
club	0.0028324594170003794	0.025016272049283847	0.0	0.0	
clues	0.0028324594170003794	0.0	0.0	0.0	
clutch	0.0014162297085001897	0.0	0.0	0.0	
cmaawards	0.0028324594170003794	0.0	0.0	0.0	
cmas	0.0014162297085001897	0.0	0.0	0.0	
cmon	0.008497378251001138	0.0	0.0	0.0	
coach	0.005664918834000759	0.0	0.0	0.0	
coachella	0.0014162297085001897	0.0	0.0	0.0	
coast	0.0014162297085001897	0.0	0.0	0.0	
cocacola	0.0	0.050032544098567694	0.0	0.0	
cocktail	0.0014162297085001897	0.0	0.0	0.0	
cocktails	0.0014162297085001897	0.0	0.0	0.0	
code	0.0014162297085001897	0.0	0.0	0.0	
codeford	0.0014162297085001897	0.0	0.0	0.0	
coen	0.0014162297085001897	0.0	0.0	0.0	
coffee	0.004248689125500569	0.0	0.0	0.0	
coffin	0.0	0.0	0.09044975269713924	0.0	
cohicme	0.0	0.0	0.09044975269713924	0.0	
colbertlateshow	0.0014162297085001897	0.0	0.0	0.0	
cold	0.005664918834000759	0.0	0.0	0.0	
collaboration	0.0014162297085001897	0.0	0.0	0.0	
collaborators	0.0014162297085001897	0.0	0.0	0.0	
collection	0.004248689125500569	0.0	0.0	0.0	
colleenoneil	0.0014162297085001897	0.0	0.0	0.0	
college	0.0014162297085001897	0.0	0.0	0.0	
collegehumor	0.0	0.0	0.1808995053942785	0.0	
collins	0.0014162297085001897	0.0	0.0	0.0	
color	0.0014162297085001897	0.0	0.0	0.0	
colorado	0.0014162297085001897	0.0	0.0	0.0	
colors	0.0014162297085001897	0.0	0.0	0.0	
columbus	0.0014162297085001897	0.0	0.0	0.0	
comeback	0.0028324594170003794	0.0	0.0	0.0	
comedy	0.0014162297085001897	0.0	0.0	0.0	
comeonalready	0.0014162297085001897	0.0	0.0	0.0	
comiccon	0.004248689125500569	0.0	0.0	0.0	
comin	0.004248689125500569	0.0	0.0	0.0	
coming	0.028324594170003794	0.0	0.0	0.0	
commemorate	0.0014162297085001897	0.0	0.0	0.0	
comment	0.0014162297085001897	0.0	0.0	0.0	
comments	0.0028324594170003794	0.0	0.0	0.0	
commercials	0.0	0.050032544098567694	0.0	0.0	
commit	0.0014162297085001897	0.0	0.0	0.0	
common	0.0014162297085001897	0.0	0.0	0.0	
community	0.0014162297085001897	0.025016272049283847	0.0	0.0	
company	0.0028324594170003794	0.0	0.0	0.0	
compare	0.0014162297085001897	0.0	0.0	0.0	
compares	0.0014162297085001897	0.0	0.0	0.0	
compassion	0.0014162297085001897	0.0	0.0	0.0	
competition	0.0014162297085001897	0.0	0.0	0.0	
complete	0.0028324594170003794	0.0	0.04522487634856962	0.0	
completely	0.0014162297085001897	0.0	0.0	0.0	
complexmag	0.0014162297085001897	0.0	0.0	0.0	
compliment	0.0014162297085001897	0.0	0.0	0.0	
conanobrien	0.0014162297085001897	0.0	0.0	0.0	
concept	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
concerni	0.0014162297085001897	0.0	0.0	0.0	
concert	0.022659675336003035	0.0	0.0	0.0	
concerts	0.0014162297085001897	0.0	0.0	0.0	
concur	0.0014162297085001897	0.0	0.0	0.0	
condolences	0.005664918834000759	0.0	0.0	0.0	
conf	0.0014162297085001897	0.0	0.0	0.0	
conference	0.0028324594170003794	0.0	0.0	0.0	
confess	0.0014162297085001897	0.0	0.0	0.0	
congrats	0.06727091115375901	0.025016272049283847	0.0	0.0	
congratulations	0.004248689125500569	0.0	0.0	0.0	
conleycaptainclutch	0.0014162297085001897	0.0	0.0	0.0	
conniemelvin	0.0014162297085001897	0.0	0.0	0.0	
conradanker	0.0014162297085001897	0.0	0.0	0.0	
consider	0.0028324594170003794	0.0	0.0	0.0	
consideration	0.0	0.0	0.09044975269713924	0.0	
considered	0.0014162297085001897	0.0	0.0	0.0	
consipracytheorist	0.0014162297085001897	0.0	0.0	0.0	
constantly	0.0014162297085001897	0.0	0.0	0.0	
consumed	0.0014162297085001897	0.0	0.0	0.0	
consumers	0.0	0.050032544098567694	0.0	0.0	
content	0.0014162297085001897	0.0	0.0	0.0	
contest	0.0070811485425009485	0.0	0.0	0.0	
contestant	0.0014162297085001897	0.0	0.0	0.0	
continually	0.0014162297085001897	0.0	0.0	0.0	
continue	0.005664918834000759	0.0	0.0	0.0	
continues	0.0028324594170003794	0.0	0.0	0.0	
contract	0.0014162297085001897	0.0	0.0	0.0	
control	0.005664918834000759	0.0	0.0	0.0	
controlled	0.0028324594170003794	0.0	0.0	0.0	
converge	0.0	0.050032544098567694	0.0	0.0	
conversation	0.0014162297085001897	0.0	0.0	0.0	
coo	0.0014162297085001897	0.0	0.0	0.0	
coochie	0.004248689125500569	0.0	0.0	0.0	
cooker	0.0014162297085001897	0.0	0.0	0.0	
cookies	7.081148542500948E-4	0.050032544098567694	0.0	0.0	
cookin	0.0014162297085001897	0.0	0.0	0.0	
cooking	0.0028324594170003794	0.0	0.0	0.0	
cool	0.024075905044503226	0.0	0.0	0.0	
cooler	0.0028324594170003794	0.0	0.0	0.0	
coolest	0.0028324594170003794	0.0	0.0	0.0	
coolio	0.0	0.050032544098567694	0.0	0.0	
cooper	0.0014162297085001897	0.0	0.0	0.0	
coors	0.0014162297085001897	0.0	0.0	0.0	
cop	0.0028324594170003794	0.0	0.0	0.0	
copacabana	0.0014162297085001897	0.0	0.0	0.0	
copenhagen	0.0028324594170003794	0.0	0.0	0.0	
copies	0.0014162297085001897	0.0	0.0	0.0	
copy	0.005664918834000759	0.0	0.0	0.0	
copywriting	0.0	0.050032544098567694	0.0	0.0	
cordially	0.0014162297085001897	0.0	0.0	0.0	
cordova	0.0014162297085001897	0.0	0.0	0.0	
coreyp	0.0014162297085001897	0.0	0.0	0.0	
corps	0.0014162297085001897	0.0	0.0	0.0	
correct	0.0028324594170003794	0.0	0.0	0.0	
correctly	0.0014162297085001897	0.0	0.0	0.0	
corridor	0.0028324594170003794	0.0	0.0	0.0	
corrieo	0.0014162297085001897	0.0	0.0	0.0	
corygooding	0.0014162297085001897	0.0	0.0	0.0	
cosmopolitan	0.0014162297085001897	0.0	0.0	0.0	
costume	0.0028324594170003794	0.0	0.0	0.0	
cota	0.0014162297085001897	0.0	0.0	0.0	
couldve	0.0014162297085001897	0.0	0.0	0.0	
count	0.008497378251001138	0.0	0.0	0.0	
countdown	0.029740823878503984	0.0	0.0	0.0	
countdowndance	0.0014162297085001897	0.0	0.0	0.0	
counting	0.0070811485425009485	0.0	0.0	0.0	
countries	0.0014162297085001897	0.0	0.0	0.0	
country	0.012746067376501708	0.0	0.0	0.0	
countryboy	0.0014162297085001897	0.0	0.0	0.0	
countrysingerswhosingtheblues	0.0014162297085001897	0.0	0.0	0.0	
