	TorontoStar	only1nabil	AcadieSon	AndreasKalo	RyersonU	sageryerson	TetraRyerson	mathryerson	CatsRuleNews	TheCatTweeting	sweetiepiecat	ElDiabloZoe	
adventure	0.0	0.0052929083454719235	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adverse	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adversely	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adversity	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advertised	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advertisers	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advertising	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advice	4.1663831557196433E-4	0.003295133165425184	0.0	9.75254931603928E-4	0.020422238679496746	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
advise	0.0	0.0	0.007361480551895291	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
advised	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adviser	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advisor	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advisory	5.019285200685506E-4	0.0	0.0	0.03759679289889711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advocat	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advocate	0.0010038570401371013	0.0	0.0	0.007049398668543209	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
advocates	0.0025096426003427532	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
adyashanti	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ae	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aegean	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aeonmag	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aerial	2.0831915778598217E-4	0.0021967554436167895	0.001527645239624232	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aerosol	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aerospace	0.0010038570401371013	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
affair	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
affairs	0.0	0.0026464541727359617	0.0	0.028197594674172835	0.003713134305363044	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
affect	0.0	0.0026464541727359617	0.0	0.0023497995561810696	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
affiliates	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
affiliating	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
affleck	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
afflicting	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
affliction	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afford	2.0831915778598217E-4	0.0010983777218083947	0.0045829357188726955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
affordable	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
affront	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afghan	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afghanistan	0.001041595788929911	0.0021967554436167895	0.001527645239624232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afmugdt	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afraid	0.0	0.0021967554436167895	0.003055290479248464	0.00487627465801964	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
africa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
african	6.249574733579465E-4	0.0	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
africans	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afro	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afrofest	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aftermath	0.0	0.0	0.014722961103790582	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
afternoon	2.0831915778598217E-4	0.0021967554436167895	0.0	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.014672150680979093	0.0045369390578912	0.0	
afudtajb	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ag	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aga	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agai	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agame	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agco	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
age	0.0	0.0	0.0	0.0	0.0055697014580445665	0.0	0.0	0.0	0.0	0.0029344301361958185	0.006805408586836799	0.0	
aged	0.0	0.0052929083454719235	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ageism	0.0	0.0	0.022084441655685873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ageist	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agencies	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agency	0.0016665532622878573	0.0	0.003055290479248464	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agenda	0.0	0.0	0.01840370137973823	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agendas	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agent	0.0010038570401371013	0.0	0.0	0.011748997780905348	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
agents	4.1663831557196433E-4	0.0010983777218083947	0.001527645239624232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ages	0.0	0.0	0.0	0.0	9.28283576340761E-4	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
aggravated	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aggravation	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aggression	5.019285200685506E-4	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aggressive	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aging	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.03981693508395617	0.0	0.0	0.0	
agjy	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agm	0.0	0.0	0.0	0.018798396449448557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ago	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.02347544108956655	0.0045369390578912	0.0	
agordonstar	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agotoronto	0.0	0.0	0.0	0.009399198224724278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agqo	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agree	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022684695289456	0.0	
agreed	0.0	0.0	0.0	0.018798396449448557	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
agreedyou	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agreeing	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agreement	6.249574733579465E-4	0.0010983777218083947	0.003055290479248464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agreements	0.0	0.0	0.0	0.018798396449448557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
agrees	6.249574733579465E-4	0.0010983777218083947	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahby	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahead	0.012046284481645214	0.01587872503641577	0.0	0.0	0.022278805832178266	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
ahhh	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahi	0.0	0.0	0.0	0.018798396449448557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahimusic	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahx	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ahznv	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ai	8.332766311439287E-4	0.0010983777218083947	0.001527645239624232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aibuymez	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aid	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.005868860272391637	0.0	0.0	
aide	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aides	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aids	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ailing	0.0010038570401371013	0.0	0.0	0.0	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aim	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
aimeemann	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aims	0.0016665532622878573	0.0010983777218083947	0.0	0.0029257647948117836	0.007426268610726088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ain	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aint	0.0	0.0	0.014722961103790582	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.04990632963680319	0.0	
aiprpy	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
air	0.0	0.0	0.0	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0029344301361958185	0.006805408586836799	0.0	
airbnb	0.004015428160548405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aircraft	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aird	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aired	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airing	0.0010038570401371013	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airlift	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airline	2.0831915778598217E-4	0.0010983777218083947	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airliner	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airlines	2.0831915778598217E-4	0.0021967554436167895	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airmen	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airplane	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airplaneboys	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airplanes	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airpocalypse	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airport	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airs	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airsecurity	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airstrikes	0.0025096426003427532	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
airways	0.0	0.0	0.011042220827842937	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aivrlnyp	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ajenews	0.0	0.0	0.029445922207581163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ajenglish	0.0	0.0	0.022084441655685873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ajr	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ajusv	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ajvlbia	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ajzvfe	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ak	0.0010038570401371013	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aka	2.0831915778598217E-4	0.0010983777218083947	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
akdn	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
akeeansaltfish	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
akin	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
akj	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
akp	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aktaylor	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
al	8.332766311439287E-4	0.0	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ala	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alabama	0.0030115711204113035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alan	0.0020077140802742025	0.0026464541727359617	0.0	0.0	0.00835455218706685	0.0	0.0	0.005388586022806831	0.0	0.0	0.0	0.0	
alancross	0.0	0.0	0.0	0.04229639201125925	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alanhahn	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alarm	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029344301361958185	0.0045369390578912	0.0	
alarming	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alaska	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
albert	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0090738781157824	0.0	
alberta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
albertans	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
album	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
albums	0.0	0.0026464541727359617	0.0	0.007049398668543209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
albuquerque	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alcohol	8.332766311439287E-4	0.0021967554436167895	0.001527645239624232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aldridge	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aldrin	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aleppo	0.0010038570401371013	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alert	0.0	0.0026464541727359617	0.007361480551895291	0.0	0.009282835763407611	0.0	0.0	0.0	0.0	0.005868860272391637	0.0	0.0	
alerts	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alessiacara	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alex	5.019285200685506E-4	0.0026464541727359617	0.0	0.0	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alexander	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
alexboutilier	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alexboutilierpictwittercomxqswm	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alexslee	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alexwwesker	0.0	0.0	0.1545910915898011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alexyums	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alfalfa	0.0	0.0	0.014722961103790582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alfred	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
algae	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
algerian	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
algordart	0.0	0.0	0.0	0.009399198224724278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
algorithm	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
algorithmic	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
algorithms	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.010777172045613662	0.0	0.0	0.0	0.0	
alhoula	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ali	0.00803085632109681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alibaba	0.0	0.01587872503641577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alice	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
alicia	0.0010038570401371013	0.0026464541727359617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alien	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
alienate	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alienating	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alignment	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alike	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0181477562315648	0.0	
alioppenlaender	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aliso	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alive	6.249574733579465E-4	0.003295133165425184	0.003055290479248464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
aliyajasmine	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
aliyyahalidina	0.0	0.021171633381887694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alkarim	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allah	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allan	5.019285200685506E-4	0.0	0.0	0.0023497995561810696	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allbtc	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allcello	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allday	0.0	0.0	0.0	0.004699599112362139	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allegations	8.332766311439287E-4	0.0010983777218083947	0.0	0.003901019726415712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alleged	0.0014582341045018751	0.0021967554436167895	0.0	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allegedly	0.001041595788929911	0.0010983777218083947	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allegiant	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alleging	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allegory	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allen	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allens	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allergies	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
allergy	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allergycausing	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allfemale	0.0010038570401371013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allgirl	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allgrownup	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allison	0.0	0.0026464541727359617	0.0	0.0023497995561810696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allocates	0.0020077140802742025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allow	4.1663831557196433E-4	0.0	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.05281974245152473	0.0022684695289456	0.0	
allowed	6.249574733579465E-4	0.0	0.003055290479248464	0.001950509863207856	0.001856567152681522	0.0	0.0	0.0	0.0	0.0	0.013610817173673599	0.0	
allowing	0.0020077140802742025	0.0	0.0036807402759476454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allows	0.0	0.0010983777218083947	0.001527645239624232	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allsongs	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allstar	2.0831915778598217E-4	0.005491888609041973	0.0	0.001950509863207856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allstargame	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allstarsnub	0.0	0.0052929083454719235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allstarweekend	0.0	0.010585816690943847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
allthetime	0.0	0.0	0.0	0.004699599112362139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
alltime	2.0831915778598217E-4	0.0010983777218083947	0.0	9.75254931603928E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ally	0.0	0.0	0.007361480551895291	0.0	0.003713134305363044	0.0	0.0	0.0	0.0	0.0	0.0045369390578912	0.0	
allymaxbruce	0.0	0.0	0.007361480551895291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
